client_number,tickets_25_26,tickets_24_25,tickets_23_24,tickets_22_23,tickets_21_22,tickets_19_20,tickets_18_19,tickets_17_18,tickets_16_17,tickets_15_16,tickets_14_15
35766,1,1,1,1,1,0,0,0,0,0,0
35933,0,0,1,1,1,0,0,0,0,0,0
35960,1,1,1,0,0,0,0,0,0,0,0
35979,0,1,1,0,0,0,0,0,0,0,0
35981,1,1,1,0,0,0,0,0,0,0,0
36059,1,1,1,0,0,0,0,0,0,0,0
36064,0,0,1,1,1,0,0,0,0,0,0
36072,1,1,1,0,0,0,0,0,0,0,0
36073,0,0,1,0,0,0,0,0,0,0,0
36077,0,1,1,0,0,0,0,0,0,0,0
36103,0,1,1,1,1,0,0,0,0,0,0
36238,0,0,1,0,0,0,0,0,0,0,0
36312,1,1,1,1,1,0,0,0,0,0,0
36315,0,1,1,1,1,0,0,0,0,0,0
36339,1,1,1,0,0,0,0,0,0,0,0
36360,0,0,1,1,1,0,0,0,0,0,0
36376,1,1,1,1,1,0,0,0,0,0,0
36381,0,0,1,1,1,0,0,0,0,0,0
36388,0,1,1,1,1,0,0,0,0,0,0
36462,0,0,1,0,0,0,0,0,0,0,0
36492,1,1,1,1,1,0,0,0,0,0,0
36509,0,1,1,0,0,0,0,0,0,0,0
36571,0,0,1,1,1,0,0,0,0,0,0
36594,0,1,1,1,1,0,0,0,0,0,0
36622,1,1,1,1,1,0,0,0,0,0,0
36626,1,1,1,1,1,0,0,0,0,0,0
36629,0,1,1,1,1,0,0,0,0,0,0
36635,1,1,1,1,1,0,0,0,0,0,0
36638,0,0,1,1,1,0,0,0,0,0,0
36639,0,1,1,1,1,0,0,0,0,0,0
36640,0,1,1,1,1,0,0,0,0,0,0
36645,1,0,1,0,0,0,0,0,0,0,0
36653,0,0,1,0,0,0,0,0,0,0,0
36656,0,0,1,1,1,0,0,0,0,0,0
36673,0,1,1,1,1,0,0,0,0,0,0
36674,1,1,1,1,1,0,0,0,0,0,0
36680,0,1,1,1,1,0,0,0,0,0,0
36701,0,0,1,1,1,0,0,0,0,0,0
36718,1,1,1,1,1,0,0,0,0,0,0
36727,0,0,1,1,1,0,0,0,0,0,0
36728,0,0,1,1,1,0,0,0,0,0,0
36750,1,1,1,1,1,0,0,0,0,0,0
36751,0,1,1,1,1,0,0,0,0,0,0
36758,1,1,1,1,1,0,0,0,0,0,0
36774,0,1,1,0,0,0,0,0,0,0,0
36783,1,1,1,1,1,0,0,0,0,0,0
36800,1,1,1,1,1,0,0,0,0,0,0
36801,1,1,1,1,1,0,0,0,0,0,0
36812,1,1,1,0,0,0,0,0,0,0,0
36878,0,1,1,1,1,0,0,0,0,0,0
36894,0,0,1,0,0,0,0,0,0,0,0
36908,1,1,1,1,1,0,0,0,0,0,0
36912,1,1,1,1,1,0,0,0,0,0,0
36941,0,1,1,1,1,0,0,0,0,0,0
36941,0,1,1,1,1,0,0,0,0,0,0
36941,0,1,1,1,1,0,0,0,0,0,0
36941,0,1,1,1,1,0,0,0,0,0,0
36941,0,1,1,1,1,0,0,0,0,0,0
36956,1,1,1,0,0,0,0,0,0,0,0
36968,1,1,1,1,1,0,0,1,1,1,0
36969,0,1,1,1,1,0,0,0,0,0,0
37034,0,1,1,1,1,0,0,0,0,0,0
37036,0,0,1,1,1,1,1,1,1,1,0
37037,0,0,1,1,1,0,0,0,0,0,0
37038,0,1,1,1,1,0,0,0,0,0,0
37040,0,0,1,1,1,0,0,0,0,0,0
37042,0,0,1,1,1,0,0,0,0,0,0
37045,0,1,1,1,1,0,0,0,0,0,0
37046,0,1,1,1,1,0,0,0,0,0,0
37048,0,1,1,1,1,0,0,0,0,0,0
37051,0,0,1,1,1,0,0,0,0,0,0
37059,0,1,1,1,1,0,0,0,0,0,0
37060,0,0,1,1,1,0,0,0,0,0,0
37061,0,1,1,1,1,0,0,0,0,0,0
37062,0,1,1,1,1,0,0,0,0,0,0
37063,0,0,1,1,1,0,0,0,0,0,0
37066,0,0,1,0,0,0,0,0,0,0,0
37068,0,0,1,1,1,0,0,0,0,0,0
37071,0,1,1,0,0,0,0,0,0,0,0
37072,0,1,1,1,1,0,0,0,0,0,0
37073,0,0,1,1,1,0,0,0,0,0,0
37087,0,1,1,1,1,0,0,0,0,0,0
37095,0,0,1,0,0,0,0,0,0,0,0
37096,1,1,1,1,1,0,0,0,0,0,0
37098,0,0,1,1,1,0,0,0,0,0,0
37102,0,0,1,0,0,0,0,0,0,0,0
37103,0,0,1,1,1,0,0,0,0,0,0
37104,0,1,1,1,1,0,0,0,0,0,0
37109,0,1,1,1,1,0,0,0,0,0,0
37113,0,1,1,0,0,0,0,0,0,0,0
37114,0,0,1,1,1,0,0,0,0,0,0
37116,0,1,1,1,1,0,0,0,0,0,0
37120,0,1,1,1,1,0,0,0,0,0,0
37121,0,1,1,1,1,0,0,0,0,0,0
37122,0,0,1,1,1,0,0,0,0,0,0
37123,0,0,1,1,1,0,0,0,0,0,0
37127,0,0,1,1,1,0,0,0,0,0,0
37128,0,0,1,1,1,0,0,0,0,0,0
37131,0,0,1,1,1,0,0,0,0,0,0
37136,0,0,1,1,1,0,0,0,0,0,0
37138,0,0,1,0,0,0,0,0,0,0,0
37147,0,0,1,1,1,0,0,0,0,0,0
37148,0,0,1,1,1,0,0,0,0,0,0
37149,0,0,1,1,1,0,0,0,0,0,0
37151,0,1,1,1,1,0,0,0,0,0,0
37153,1,1,1,1,1,0,0,0,0,0,0
37154,0,1,1,0,0,0,0,0,0,0,0
37155,0,0,1,1,1,0,0,0,0,0,0
37156,0,0,1,0,0,0,0,0,0,0,0
37158,0,0,1,1,1,0,0,0,0,0,0
37161,0,0,1,1,1,0,0,0,0,0,0
37162,0,0,1,0,0,0,0,0,0,0,0
37163,0,0,1,1,1,0,0,0,0,0,0
37164,0,0,1,1,1,0,0,0,0,0,0
37167,1,1,1,1,1,0,0,0,0,0,0
37173,0,0,1,1,1,0,0,0,0,0,0
37176,0,0,1,1,1,0,0,0,0,0,0
37177,0,0,1,0,0,0,0,0,0,0,0
37179,0,0,1,1,1,1,1,0,0,0,0
37181,0,1,1,1,1,0,0,0,0,0,0
37183,0,0,1,1,1,0,0,0,0,0,0
37214,0,0,1,0,0,0,0,0,0,0,0
37218,0,0,1,0,0,0,0,0,0,0,0
37219,0,0,1,1,1,0,0,0,0,0,0
37220,0,1,1,0,0,0,0,0,0,0,0
37221,0,0,1,1,1,0,0,0,0,0,0
37222,0,1,1,1,1,0,0,0,0,0,0
37223,0,1,1,1,1,0,0,0,0,0,0
37224,0,0,1,1,1,0,0,0,0,0,0
37228,0,0,1,1,1,0,0,0,0,0,0
37230,0,0,1,1,1,0,0,0,0,0,0
37232,0,0,1,0,0,0,0,0,0,0,0
37236,0,0,1,1,1,0,0,0,0,0,0
37237,0,0,1,1,1,0,0,0,0,0,0
37238,0,0,1,1,1,0,0,0,0,0,0
37240,0,1,1,1,1,0,0,0,0,0,0
37271,0,0,1,1,1,0,0,0,0,0,0
37337,0,0,1,1,1,1,1,1,1,0,0
37346,0,0,1,1,1,0,0,0,0,0,0
37347,0,0,1,1,1,0,0,0,0,0,0
37349,0,0,1,0,0,0,0,0,0,0,0
37356,0,0,1,1,1,0,0,0,0,0,0
37357,0,0,1,1,1,0,0,0,0,0,0
37365,0,0,1,0,0,0,0,0,0,0,0
37379,0,1,1,0,0,0,0,0,0,0,0
37380,0,0,1,1,1,0,0,0,0,0,0
37383,0,1,1,1,1,0,0,0,0,0,0
37387,0,1,1,1,1,0,0,0,0,0,0
37388,0,0,1,1,1,0,0,0,0,0,0
37405,0,0,1,1,1,0,0,0,0,0,0
37414,0,0,1,1,1,0,0,0,0,0,0
37430,0,0,1,0,0,0,0,0,0,0,0
37433,0,1,1,1,1,0,0,0,0,0,0
37434,0,0,1,1,1,0,0,0,0,0,0
37435,0,0,1,1,1,0,0,0,0,0,0
37437,0,1,1,1,1,0,0,0,0,0,0
37440,0,1,1,1,1,0,0,0,0,0,0
37441,0,1,1,1,1,0,0,0,0,0,0
37443,0,1,1,1,1,0,0,0,0,0,0
37445,0,0,1,0,0,0,0,0,0,0,0
37446,0,0,1,1,1,0,0,0,0,0,0
37449,0,1,1,1,1,0,0,0,0,0,0
37450,0,0,1,1,1,0,0,0,0,0,0
37453,1,1,1,1,1,0,0,0,0,0,0
37454,0,1,1,1,1,0,0,0,0,0,0
37455,0,0,1,1,1,0,0,0,0,0,0
37459,0,1,1,1,1,0,0,0,0,0,0
37462,0,0,1,1,1,0,0,0,0,0,0
37463,0,0,1,1,1,0,0,0,0,0,0
37466,0,0,1,1,1,0,0,0,0,0,0
37481,1,1,1,1,1,0,0,0,0,0,0
37487,0,0,1,1,1,0,0,0,0,0,0
37492,1,1,1,1,1,0,0,0,0,0,0
37495,1,1,1,1,1,0,0,0,0,0,0
37513,0,1,1,0,0,0,0,0,0,0,0
37568,0,0,1,0,0,0,0,0,0,0,0
37585,0,0,1,1,1,0,0,0,0,0,0
37588,0,1,1,1,1,0,0,0,0,0,0
37592,0,0,1,1,1,0,0,0,0,0,0
37593,0,1,1,1,1,0,0,0,0,0,0
37594,0,0,1,1,1,0,0,0,0,0,0
37596,0,1,1,0,0,0,0,0,0,0,0
37652,0,1,1,1,1,0,0,0,0,0,0
37656,0,0,1,1,1,0,0,0,0,0,0
37669,0,1,1,1,1,0,0,0,0,0,0
37695,0,1,1,0,0,0,0,0,0,0,0
37719,0,0,1,1,1,0,0,0,0,0,0
37744,0,0,1,0,0,0,0,0,0,0,0
37793,0,1,1,1,1,0,0,0,0,0,0
37804,0,0,1,1,1,0,0,0,0,0,0
37805,0,1,1,0,0,0,0,0,0,0,0
37815,0,0,1,0,0,0,0,0,0,0,0
37825,0,0,1,1,1,0,0,0,0,0,0
37890,1,1,1,0,0,0,0,0,0,0,0
37913,0,0,1,1,1,0,0,0,0,0,0
37926,0,1,1,1,1,0,0,0,0,0,0
37995,1,1,1,0,0,0,0,0,0,0,0
37997,1,1,1,0,0,0,0,0,0,0,0
38004,0,0,1,0,0,0,0,0,0,0,0
38052,1,1,1,0,0,0,0,0,0,0,0
38060,0,1,1,1,1,0,0,0,0,0,0
38110,0,0,1,1,1,0,0,0,0,0,0
38115,0,0,1,0,0,0,0,0,0,0,0
38156,1,1,1,1,1,0,0,0,0,0,0
39272,0,1,1,1,1,0,0,0,0,0,0
39362,0,1,1,1,1,0,0,0,0,0,0
39373,1,1,1,0,0,0,0,0,0,0,0
39428,1,1,1,1,1,0,0,0,0,0,0
39519,1,1,1,1,1,0,0,0,0,0,0
39570,0,0,1,1,1,0,0,0,0,0,0
39601,1,1,1,1,1,0,0,0,0,0,0
39622,0,1,1,0,0,0,0,0,0,0,0
39677,1,1,1,1,1,0,0,0,0,0,0
39695,0,0,1,0,0,0,0,0,0,0,0
40750,1,1,1,0,0,0,0,0,0,0,0
40772,1,1,1,0,0,0,0,0,0,0,0
40826,0,0,1,1,1,0,0,0,0,0,0
40834,1,1,1,1,1,0,0,0,0,0,0
40895,0,0,1,0,0,0,0,0,0,0,0
40953,0,1,1,1,1,0,0,0,0,0,0
40966,0,0,1,0,0,0,0,0,0,0,0
40988,0,1,1,0,0,0,0,0,0,0,0
41005,1,1,1,0,0,0,0,0,0,0,0
41011,0,1,1,1,1,0,0,1,0,0,0
41013,1,1,1,0,0,0,0,0,0,0,0
41022,0,0,1,1,1,0,0,0,0,0,0
41034,1,1,1,0,0,0,0,0,0,0,0
41046,1,1,1,1,1,0,0,0,0,0,0
41144,0,0,1,1,1,0,0,0,0,0,0
41170,0,1,1,1,1,1,1,1,1,1,1
41176,0,1,1,0,0,0,0,0,0,0,0
41277,0,0,1,0,0,0,0,0,0,0,0
41279,0,1,1,0,0,0,0,0,0,0,0
41284,1,1,1,1,1,0,0,0,0,0,0
41324,0,1,1,1,1,0,0,0,0,0,0
41485,0,0,1,1,1,0,0,0,0,0,0
41613,0,1,1,1,1,0,0,0,0,0,0
41634,1,1,1,0,0,0,0,0,0,0,0
41637,0,1,1,0,0,0,0,0,0,0,0
41646,1,1,1,1,1,0,0,0,0,0,0
41656,0,0,1,0,0,0,0,0,0,0,0
41665,1,1,1,1,1,0,0,0,0,0,0
41666,0,1,1,1,1,0,0,0,0,0,0
41684,0,0,1,1,1,0,0,0,0,0,0
41730,1,1,1,0,0,0,0,0,0,0,0
41768,0,1,1,1,1,0,0,0,0,0,0
41942,0,0,1,1,1,0,0,0,0,0,0
42007,1,1,1,0,0,0,0,0,0,0,0
42063,0,0,1,1,1,0,0,0,0,0,0
42064,0,0,1,1,1,0,0,0,0,0,0
42133,0,0,1,1,1,0,0,0,0,0,0
42251,1,1,1,1,1,0,0,0,0,0,0
42252,0,1,1,1,1,0,0,0,0,0,0
42259,1,1,1,1,1,0,0,0,0,0,0
42260,1,1,1,1,1,0,0,0,0,0,0
42261,0,0,1,1,1,0,0,0,0,0,0
42262,0,0,1,1,1,0,0,0,0,0,0
42264,1,1,1,1,1,0,0,0,0,0,0
42266,1,1,1,1,1,0,0,0,0,0,0
42267,0,1,1,1,1,0,0,0,0,0,0
42269,0,0,1,1,1,0,0,0,0,0,0
42272,1,1,1,1,1,0,0,0,0,0,0
42273,1,1,1,1,1,0,0,0,0,0,0
42275,1,1,1,1,1,0,0,0,0,0,0
42277,1,1,1,1,1,0,0,0,0,0,0
42278,0,0,1,1,1,0,0,0,0,0,0
42281,1,1,1,1,1,0,0,0,0,0,0
42288,0,0,1,1,1,0,0,0,0,0,0
42289,0,1,1,1,1,0,0,0,0,0,0
42290,0,1,1,1,1,0,0,0,0,0,0
42292,1,1,1,1,1,0,0,0,0,0,0
42293,1,1,1,1,1,0,0,0,0,0,0
42294,1,1,1,1,1,0,0,0,0,0,0
42297,1,1,1,1,1,0,0,0,0,0,0
42299,1,1,1,1,1,0,0,0,0,0,0
42300,1,1,1,1,1,0,0,0,0,0,0
42301,1,1,1,1,1,0,0,0,0,0,0
42302,1,1,1,1,1,0,0,0,0,0,0
42303,0,0,1,1,1,0,0,0,0,0,0
42306,0,0,1,1,1,0,0,0,0,0,0
42308,1,1,1,1,1,0,0,0,0,0,0
42311,1,1,1,1,1,0,0,0,0,0,0
42313,0,1,1,1,1,0,0,0,0,0,0
42315,1,1,1,1,1,0,0,0,0,0,0
42321,0,1,1,1,1,0,0,0,0,0,0
42324,0,0,1,1,1,0,0,0,0,0,0
42326,0,0,1,1,1,0,0,0,0,0,0
42327,0,0,1,1,1,0,0,0,0,0,0
42329,0,0,1,1,1,0,0,0,0,0,0
42331,0,0,1,1,1,0,0,0,0,0,0
42338,0,0,1,1,1,0,0,0,0,0,0
42339,0,0,1,1,1,0,0,0,0,0,0
42340,0,0,1,1,1,0,0,0,0,0,0
42341,0,0,1,1,1,0,0,0,0,0,0
42342,0,1,1,1,1,0,0,0,0,0,0
42343,0,0,1,1,1,0,0,0,0,0,0
42345,0,0,1,1,1,0,0,0,0,0,0
42346,0,0,1,1,1,0,0,0,0,0,0
42347,0,1,1,1,1,0,0,0,0,0,0
42348,0,1,1,1,1,0,0,0,0,1,1
42349,0,0,1,1,1,0,0,0,0,0,0
42350,0,0,1,1,1,0,0,0,0,0,0
42351,0,1,1,1,1,0,0,0,0,0,0
42353,0,0,1,1,1,0,0,0,0,0,0
42354,0,1,1,1,1,0,0,0,0,0,0
42355,0,1,1,1,1,0,0,0,0,0,0
42358,0,0,1,1,1,0,0,0,0,0,0
42359,0,0,1,1,1,0,0,0,0,0,0
42360,0,1,1,1,1,0,0,0,0,0,0
42361,0,0,1,1,1,0,0,0,0,0,0
42362,0,0,1,1,1,0,0,0,0,0,0
42364,0,0,1,1,1,0,0,0,0,0,0
42370,0,0,1,1,1,0,0,0,0,0,0
42371,0,0,1,1,1,0,0,0,0,0,0
42372,0,0,1,1,1,0,0,0,0,0,0
42374,0,0,1,1,1,0,0,0,0,0,0
42375,0,0,1,1,1,0,0,0,0,0,0
42377,0,0,1,1,1,0,0,0,0,0,0
42381,1,1,1,1,1,0,0,0,0,0,0
42383,0,0,1,1,1,0,0,0,0,0,0
42385,0,0,1,1,1,0,0,0,0,0,0
42386,0,1,1,1,1,0,0,0,0,0,0
42387,0,0,1,1,1,0,0,0,0,0,0
42388,0,1,1,1,1,0,0,0,0,0,0
42389,0,0,1,1,1,0,0,0,0,0,0
42391,0,1,1,1,1,0,0,0,0,0,0
42393,0,0,1,1,1,0,0,0,0,0,0
42395,0,1,1,1,1,0,0,0,0,0,0
42403,0,0,1,1,1,0,0,0,0,0,0
42404,0,0,1,1,1,0,0,0,0,0,0
42406,0,0,1,1,1,0,0,0,0,0,0
42408,0,0,1,1,1,0,0,0,0,0,0
42410,1,1,1,1,1,0,0,0,0,0,0
42411,0,0,1,1,1,0,0,0,0,0,0
42414,0,0,1,1,1,0,0,0,0,0,0
42415,0,1,1,1,1,0,0,0,0,0,0
42417,0,0,1,1,1,0,0,0,0,0,0
42419,0,1,1,1,1,0,0,0,0,0,0
42420,0,0,1,1,1,0,0,0,0,0,0
42422,0,1,1,1,1,0,0,0,0,0,0
42422,0,1,1,1,1,0,0,0,0,0,0
42422,0,1,1,1,1,0,0,0,0,0,0
42423,0,0,1,1,1,0,0,0,0,0,0
42424,0,1,1,1,1,0,0,0,0,0,0
42426,0,1,1,1,1,0,0,0,0,0,0
42428,0,1,1,1,1,0,0,0,0,0,0
42429,0,0,1,1,1,0,0,0,0,0,0
42434,0,0,1,1,1,0,0,0,0,0,0
42435,0,0,1,1,1,0,0,0,0,0,0
42436,0,0,1,1,1,0,0,0,0,0,0
42438,0,0,1,1,1,0,0,0,0,0,0
42441,0,0,1,1,1,0,0,0,0,0,0
42442,0,0,1,1,1,0,0,0,0,0,0
42444,0,0,1,1,1,0,0,0,0,0,0
42445,0,0,1,1,1,0,0,0,0,0,0
42448,0,0,1,1,1,0,0,0,0,0,0
42450,0,0,1,1,1,0,0,0,0,0,0
42451,0,0,1,1,1,0,0,0,0,0,0
42453,0,0,1,1,1,0,0,0,0,0,0
42454,0,0,1,1,1,0,0,0,0,0,0
42456,0,0,1,1,1,0,0,0,0,0,0
42462,0,0,1,1,1,0,0,0,0,0,0
42463,0,1,1,1,1,0,0,0,0,0,0
42464,0,1,1,0,0,0,0,0,0,0,0
42465,0,0,1,1,1,0,0,0,0,0,0
42466,0,1,1,1,1,0,0,0,0,0,0
42467,0,0,1,1,1,0,0,0,0,0,0
42468,0,0,1,1,1,0,0,0,0,0,0
42469,0,0,1,1,1,0,0,0,0,0,0
42470,0,1,1,1,1,0,0,0,0,0,0
42471,0,0,1,1,1,0,0,0,0,0,0
42473,0,1,1,1,1,0,0,0,0,0,0
42475,0,0,1,1,1,0,0,0,0,0,0
42477,0,0,1,1,1,0,0,0,0,0,0
42478,0,0,1,1,1,0,0,0,0,0,0
42479,0,1,1,1,1,0,0,0,0,0,0
42480,0,0,1,1,1,0,0,0,0,0,0
42482,0,0,1,1,1,0,0,0,0,0,0
42484,0,1,1,1,1,0,0,0,0,0,0
42486,0,0,1,1,1,0,0,0,0,0,0
42487,0,0,1,1,1,0,0,0,0,0,0
42488,0,1,1,1,1,0,0,0,0,0,0
42489,0,1,1,1,1,0,0,0,0,0,0
42491,0,0,1,1,1,0,0,0,0,0,0
42492,0,0,1,1,1,0,0,0,0,0,0
42493,0,0,1,1,1,0,0,0,0,0,0
42494,0,1,1,1,1,0,0,0,0,0,0
42495,0,0,1,1,1,0,0,0,0,0,0
42500,0,0,1,1,1,0,0,0,0,0,0
42501,0,1,1,1,1,0,0,0,0,0,0
42503,0,1,1,1,1,0,0,0,0,0,0
42505,0,1,1,1,1,0,0,0,0,0,0
42510,0,0,1,1,1,0,0,0,0,0,0
42518,0,1,1,1,1,0,0,0,0,0,0
42527,1,1,1,0,0,0,0,0,0,0,0
42530,0,1,1,1,1,0,0,0,0,0,0
42535,0,1,1,1,1,0,0,0,0,0,0
42535,0,1,1,1,1,0,0,0,0,0,0
42539,0,0,1,1,1,0,0,0,0,0,0
42541,0,0,1,1,1,0,0,0,0,0,0
42544,0,1,1,1,1,0,0,0,0,0,0
42545,0,1,1,1,1,0,0,0,0,0,0
42552,0,1,1,1,1,0,0,0,0,0,0
42556,0,1,1,1,1,0,0,0,0,0,0
42557,0,1,1,1,1,0,0,0,0,0,0
42558,0,0,1,1,1,0,0,0,0,0,0
42559,0,0,1,1,1,0,0,0,0,0,0
42560,0,0,1,1,1,0,0,0,0,0,0
42576,0,0,1,0,0,0,0,0,0,0,0
42577,0,1,1,1,1,0,0,0,0,0,0
42578,0,1,1,1,1,0,0,0,0,0,0
42579,0,0,1,1,1,0,0,0,0,0,0
42586,0,0,1,1,1,0,0,0,0,0,0
42603,0,0,1,1,1,0,0,0,0,0,0
42606,1,1,1,1,1,0,0,0,0,0,0
42607,0,1,1,1,1,0,0,0,0,0,0
42608,0,0,1,1,1,0,0,0,0,0,0
42611,1,1,1,1,1,0,0,0,0,0,0
42618,0,1,1,0,0,0,0,0,0,0,0
42641,0,0,1,0,0,0,0,0,0,0,0
42649,1,1,1,1,1,0,0,0,0,0,0
42652,0,1,1,1,1,0,0,0,0,0,0
42653,0,1,1,1,1,0,0,0,0,0,0
42658,0,0,1,1,1,0,0,0,0,0,0
42659,0,1,1,1,1,0,0,0,0,0,0
42660,0,1,1,1,1,0,0,0,0,0,0
42663,0,0,1,1,1,0,0,0,0,0,0
42669,0,0,1,1,1,0,0,0,0,0,0
42673,0,1,1,1,1,0,0,0,0,0,0
42674,0,0,1,1,1,0,0,0,0,0,0
42681,0,1,1,1,1,0,0,0,0,0,0
42682,0,1,1,1,1,0,0,0,0,0,0
42686,0,0,1,1,1,0,0,0,0,0,0
42688,0,0,1,1,1,0,0,0,0,0,0
42690,0,0,1,1,1,0,0,0,0,0,0
42693,0,0,1,1,1,0,0,0,0,0,0
42707,0,0,1,0,0,0,0,0,0,0,0
42710,0,0,1,1,1,0,0,0,0,0,0
42713,0,0,1,1,1,0,0,0,0,0,0
42715,0,0,1,1,1,0,0,0,0,0,0
42724,0,1,1,1,1,0,0,0,0,0,0
42738,0,0,1,1,1,0,0,0,0,0,0
42758,0,0,1,1,1,0,0,0,0,0,0
42759,0,0,1,1,1,1,0,0,0,0,0
42783,0,0,1,1,1,0,0,0,0,0,0
42793,0,0,1,0,0,0,0,0,0,0,0
42821,0,0,1,1,1,0,0,0,0,0,0
42885,0,0,1,1,1,0,0,0,0,0,0
42886,0,1,1,1,1,0,0,0,0,0,0
42907,0,0,1,0,0,0,0,0,0,0,0
42911,0,0,1,1,1,0,0,0,0,0,0
42912,0,0,1,1,1,0,0,0,0,0,0
42929,0,0,1,0,0,0,0,0,0,0,0
42966,0,0,1,1,1,0,0,0,0,0,0
42975,1,1,1,0,0,0,0,0,0,0,0
42979,0,0,1,1,1,0,0,0,0,0,0
42991,0,0,1,0,0,0,0,0,0,0,0
43008,0,0,1,0,0,0,0,0,0,0,0
43009,0,0,1,1,1,0,0,0,0,0,0
43018,0,1,1,1,1,0,0,0,0,0,0
43048,0,0,1,0,0,0,0,0,0,0,0
43209,1,1,1,0,0,0,0,0,0,0,0
43221,0,0,1,0,0,0,0,0,0,0,0
43225,0,1,1,0,0,0,0,0,0,0,0
43249,1,1,1,1,1,0,0,0,0,0,0
43251,0,0,1,1,1,0,0,0,0,0,0
43295,1,1,1,0,0,0,0,0,0,0,0
44310,0,0,1,0,0,0,0,0,0,0,0
44321,0,0,1,1,1,0,0,1,1,1,0
44324,0,1,1,1,1,0,0,0,0,0,0
44341,0,0,1,1,1,0,0,0,0,0,0
44344,1,1,1,0,0,0,0,0,0,0,0
44362,0,1,1,0,0,0,0,0,0,0,0
44388,0,1,1,0,0,0,0,0,0,0,0
44397,0,0,1,1,1,0,0,0,0,0,0
44402,0,1,1,0,0,0,0,0,0,0,0
44417,1,1,1,0,0,0,0,0,0,0,0
44423,0,0,1,1,1,0,0,0,0,0,0
44424,0,1,1,1,1,0,0,0,0,0,0
44428,0,0,1,1,1,0,0,0,0,0,0
44429,1,1,1,0,0,0,0,0,0,0,0
44434,0,0,1,0,0,0,0,0,0,0,0
44455,0,0,1,0,0,0,0,0,0,0,0
44536,0,0,1,1,1,0,0,0,0,0,0
44550,1,1,1,0,0,0,0,0,0,0,0
44586,0,0,1,0,0,0,0,0,0,0,0
44590,0,1,1,0,0,0,0,0,0,0,0
44591,0,1,1,0,0,0,0,0,0,0,0
44632,0,1,1,0,0,0,0,0,0,0,0
44642,0,0,1,0,0,0,0,0,0,0,0
44643,0,1,1,0,0,0,0,0,0,0,0
44651,0,1,1,0,0,0,0,0,0,0,0
44719,0,0,1,0,0,0,0,0,0,0,0
44807,0,0,1,1,1,0,0,0,0,0,0
44832,0,0,1,1,1,0,0,0,0,0,0
44849,1,1,1,1,1,0,0,0,0,1,0
44856,0,1,1,1,1,0,0,0,0,0,0
44893,0,0,1,1,1,0,0,0,0,0,0
44926,0,1,1,0,0,0,0,0,0,0,0
44937,0,0,1,0,0,0,0,0,0,0,0
44949,0,0,1,0,0,0,0,0,0,0,0
45055,0,1,1,1,1,0,0,0,0,0,0
45070,0,0,1,1,1,0,0,0,0,0,0
45109,1,1,1,0,0,0,0,0,0,0,0
45115,1,1,1,0,0,0,0,0,0,0,0
45138,0,0,1,0,0,0,0,0,0,0,0
45189,0,0,1,0,0,0,0,0,0,0,0
45231,0,0,1,0,0,0,0,0,0,0,0
45268,1,1,1,0,0,0,0,0,0,0,0
45272,0,0,1,0,0,0,0,0,0,0,0
45298,0,1,1,0,0,0,0,0,0,0,0
45310,0,0,1,0,0,0,0,0,0,0,0
45439,0,1,1,0,0,0,0,0,0,0,0
45463,1,1,1,0,0,0,0,0,0,0,0
45509,0,1,1,0,0,0,0,0,0,0,0
45634,1,1,1,0,0,0,0,0,0,0,0
45672,0,1,1,0,0,0,0,0,0,0,0
45679,0,0,1,0,0,0,0,0,0,0,0
45685,0,1,1,0,0,0,0,0,0,0,0
45710,0,1,1,0,0,0,0,0,0,0,0
45720,0,0,1,0,0,0,0,0,0,0,0
45851,0,0,1,0,0,0,0,0,0,0,0
45890,1,0,1,0,0,0,0,0,0,0,0
45972,0,0,1,0,0,0,0,0,0,0,0
46014,0,1,1,0,0,0,0,0,0,0,0
46077,1,1,1,0,0,0,0,0,0,0,0
46253,1,1,1,0,0,0,0,0,0,0,0
46311,0,0,1,0,0,0,0,0,0,0,0
46321,0,1,1,0,0,0,0,0,0,0,0
46321,0,1,1,0,0,0,0,0,0,0,0
46321,0,1,1,0,0,0,0,0,0,0,0
46321,0,1,1,0,0,0,0,0,0,0,0
46461,0,0,1,0,0,0,0,0,0,0,0
46462,1,1,1,0,0,0,0,0,0,0,0
46505,0,0,1,0,0,0,0,0,0,0,0
46617,0,0,1,0,0,0,0,0,0,0,0
46675,0,0,1,0,0,0,0,0,0,0,0
46686,0,0,1,0,0,0,0,0,0,0,0
46690,1,1,1,0,0,0,0,0,0,0,0
46735,0,1,1,0,0,0,0,0,0,0,0
46803,1,1,1,0,0,0,0,0,0,0,0
46909,0,0,1,0,0,0,0,0,0,0,0
47013,1,0,1,0,0,0,0,0,0,0,0
47020,1,1,1,0,0,0,0,0,0,0,0
47026,1,1,1,0,0,0,0,0,0,0,0
47028,0,0,1,0,0,0,0,0,0,0,0
47037,1,1,1,0,0,0,0,0,0,0,0
47038,0,0,1,0,0,0,0,0,0,0,0
47039,0,0,1,0,0,0,0,0,0,0,0
47040,0,0,1,0,0,0,0,0,0,0,0
47043,0,1,1,0,0,0,0,0,0,0,0
47044,0,0,1,0,0,0,0,0,0,0,0
47045,0,1,1,0,0,0,0,0,0,0,0
47046,0,0,1,0,0,0,0,0,0,0,0
47047,1,1,1,0,0,0,0,0,0,0,0
47048,1,1,1,0,0,0,0,0,0,0,0
